,abiturient_id,add_time,name,true,eduform_id,fintype_id,ex_1,ex_2,ex_3,point_1,point_2,point_3
3402,202102853,2021-07-07,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,62,54,67.0
3403,202102853,2021-07-07,Управление в технических системах,0,1,1,Математика,Физика,Русский язык,62,54,67.0
3404,202102645,2021-07-07,Конструкторско-технологическое обеспечение машиностроительных производств,0,1,1,Математика,Физика,Русский язык,56,61,69.0
3405,202102645,2021-07-07,Прикладная механика,0,1,1,Математика,Физика,Русский язык,56,61,69.0
3406,202102645,2021-07-07,Специальные организационно-технические системы,0,1,1,Математика,Физика,Русский язык,56,61,69.0
3407,202102645,2021-07-07,Машиностроение,0,1,1,Математика,Физика,Русский язык,56,61,69.0
3408,202102645,2021-07-07,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,56,61,69.0
3409,202100517,2021-07-07,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,72,54,70.0
3410,202100517,2021-07-07,Ракетные комплексы и космонавтика,1,1,1,Математика,Физика,Русский язык,72,54,70.0
3411,202100517,2021-07-07,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,72,54,70.0
3412,202100517,2021-07-07,Баллистика и гидроаэродинамика,0,1,1,Математика,Физика,Русский язык,72,54,70.0
3413,202100517,2021-07-07,Управление в технических системах,0,1,1,Математика,Физика,Русский язык,72,54,70.0
3414,202103167,2021-07-07,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,62,62,80.0
3415,202103167,2021-07-07,Двигатели летательных аппаратов,0,1,1,Математика,Физика,Русский язык,62,62,80.0
3416,202103167,2021-07-07,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,62,62,80.0
3417,202103167,2021-07-07,Баллистика и гидроаэродинамика,0,1,1,Математика,Физика,Русский язык,62,62,80.0
3418,202103167,2021-07-07,Системы управления летательными аппаратами,0,1,1,Математика,Информатика и ИКТ,Русский язык,62,68,80.0
3419,202101122,2021-07-07,Баллистика и гидроаэродинамика,0,1,1,Математика,Физика,Русский язык,39,57,69.0
3420,202101122,2021-07-07,Технологические машины и оборудование,0,1,1,Математика,Физика,Русский язык,39,57,69.0
3421,202101122,2021-07-07,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,39,57,69.0
3422,202101122,2021-07-07,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,39,57,69.0
3423,202101614,2021-07-07,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,39,58,80.0
3424,202101614,2021-07-07,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,39,58,80.0
3425,202101614,2021-07-07,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,39,58,80.0
3426,202101614,2021-07-07,Радиотехника,0,1,1,Математика,Информатика и ИКТ,Русский язык,39,58,80.0
3427,202101614,2021-07-07,Системы управления летательными аппаратами,0,1,1,Математика,Информатика и ИКТ,Русский язык,39,58,80.0
3428,202101614,2021-07-07,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,39,58,80.0
3429,202101614,2021-07-07,Программная инженерия,1,1,2,Математика,Информатика и ИКТ,Русский язык,39,58,80.0
3430,202101614,2021-07-07,Информатика и вычислительная техника,0,1,2,Математика,Информатика и ИКТ,Русский язык,39,58,80.0
3431,202101614,2021-07-07,Радиотехника,0,1,2,Математика,Информатика и ИКТ,Русский язык,39,58,80.0
3432,202101614,2021-07-07,Системы управления летательными аппаратами,0,1,2,Математика,Информатика и ИКТ,Русский язык,39,58,80.0
3433,202101508,2021-07-07,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,56,41,61.0
3434,202101508,2021-07-07,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,56,41,61.0
3435,202101508,2021-07-07,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,56,41,61.0
3436,202101508,2021-07-07,Прикладная механика,0,1,1,Математика,Физика,Русский язык,56,41,61.0
3437,202101508,2021-07-07,Конструкторско-технологическое обеспечение машиностроительных производств,0,1,1,Математика,Физика,Русский язык,56,41,61.0
3438,202101920,2021-07-07,Машиностроение,0,1,1,Математика,Физика,Русский язык,70,61,76.0
3439,202101920,2021-07-07,Технологические машины и оборудование,0,1,1,Математика,Физика,Русский язык,70,61,76.0
3440,202103216,2021-07-07,Психология служебной деятельности,0,1,2,Математика,Биология,Русский язык,76,65,84.0
3441,202102663,2021-07-07,Реклама и связи с общественностью,0,1,2,Русский язык,Обществознание,Иностранный язык,71,63,61.0
3442,202102663,2021-07-07,Перевод и переводоведение,0,1,2,Иностранный язык,Обществознание,Русский язык,61,63,71.0
3443,202102283,2021-07-07,Психология служебной деятельности,1,1,2,Математика,Биология,Русский язык,56,63,84.0
3444,202100984,2021-07-07,Мехатроника и робототехника,0,1,1,Математика,Физика,Русский язык,78,78,92.0
3445,202100984,2021-07-07,Прикладная механика,0,1,1,Математика,Физика,Русский язык,78,78,92.0
3446,202100984,2021-07-07,Конструкторско-технологическое обеспечение машиностроительных производств,0,1,1,Математика,Физика,Русский язык,78,78,92.0
3447,202100984,2021-07-07,Технологические машины и оборудование,0,1,1,Математика,Физика,Русский язык,78,78,92.0
3448,202100984,2021-07-07,Мехатроника и робототехника,0,1,2,Математика,Физика,Русский язык,78,78,92.0
3449,202101361,2021-07-07,Теплоэнергетика и теплотехника,0,1,1,Математика,Физика,Русский язык,72,54,86.0
3450,202101361,2021-07-07,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,72,54,86.0
3451,202101361,2021-07-07,Двигатели летательных аппаратов,0,1,1,Математика,Физика,Русский язык,72,54,86.0
3452,202101361,2021-07-07,Баллистика и гидроаэродинамика,0,1,1,Математика,Физика,Русский язык,72,54,86.0
3453,202101361,2021-07-07,Машиностроение,0,1,1,Математика,Физика,Русский язык,72,54,86.0
3454,202103243,2021-07-07,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,75,66.0
3455,202103243,2021-07-07,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,72,75,66.0
3456,202103243,2021-07-07,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,75,66.0
3457,202103243,2021-07-07,Программная инженерия,0,1,2,Математика,Информатика и ИКТ,Русский язык,72,75,66.0
3458,202103243,2021-07-07,Лазерная техника и лазерные технологии,1,1,1,Математика,Физика,Русский язык,72,66,66.0
3459,202103243,2021-07-07,Лазерная техника и лазерные технологии,0,1,2,Математика,Физика,Русский язык,72,66,66.0
3460,202103243,2021-07-07,Мехатроника и робототехника,0,1,1,Математика,Физика,Русский язык,72,66,66.0
3461,202103243,2021-07-07,Мехатроника и робототехника,0,1,2,Математика,Физика,Русский язык,72,66,66.0
3462,202103243,2021-07-07,Управление в технических системах,0,1,1,Математика,Физика,Русский язык,72,66,66.0
3463,202103243,2021-07-07,Управление в технических системах,0,1,2,Математика,Физика,Русский язык,72,66,66.0
3464,202101637,2021-07-07,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,88,93,71.0
3465,202101637,2021-07-07,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,88,93,71.0
3466,202101637,2021-07-07,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,88,93,71.0
3467,202103249,2021-07-07,Программная инженерия,1,2,2,Математика,Информатика и ИКТ,Русский язык,68,72,85.0
3468,202103251,2021-07-07,Управление в технических системах,0,1,1,Математика,Физика,Русский язык,74,64,92.0
3469,202103251,2021-07-07,Приборостроение,0,1,1,Математика,Физика,Русский язык,74,64,92.0
3470,202103251,2021-07-07,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,74,64,92.0
3471,202103251,2021-07-07,Баллистика и гидроаэродинамика,0,1,1,Математика,Физика,Русский язык,74,64,92.0
3472,202103251,2021-07-07,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,74,64,92.0
3473,202100232,2021-07-07,Информационные системы и технологии,1,1,1,Математика,Информатика и ИКТ,Русский язык,99,93,80.0
3474,202100232,2021-07-07,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,99,93,80.0
3475,202103254,2021-07-07,Энергетическое машиностроение,0,1,1,Математика,Физика,Русский язык,82,76,80.0
3476,202103254,2021-07-07,Приборостроение,0,1,1,Математика,Физика,Русский язык,82,76,80.0
3477,202103254,2021-07-07,Лазерная техника и лазерные технологии,1,1,1,Математика,Физика,Русский язык,82,76,80.0
3478,202103254,2021-07-07,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,82,76,80.0
3479,202103254,2021-07-07,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,82,76,80.0
3480,202101716,2021-07-07,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,50,46,70.0
3481,202101716,2021-07-07,Лазерная техника и лазерные технологии,0,1,2,Математика,Физика,Русский язык,50,46,70.0
3482,202101716,2021-07-07,Энергетическое машиностроение,0,1,1,Математика,Физика,Русский язык,50,46,70.0
3483,202101716,2021-07-07,Энергетическое машиностроение,0,1,2,Математика,Физика,Русский язык,50,46,70.0
3484,202101716,2021-07-07,Технологические машины и оборудование,0,1,1,Математика,Физика,Русский язык,50,46,70.0
3485,202101716,2021-07-07,Технологические машины и оборудование,0,1,2,Математика,Физика,Русский язык,50,46,70.0
3486,202101716,2021-07-07,Мехатроника и робототехника,0,1,1,Математика,Физика,Русский язык,50,46,70.0
3487,202101716,2021-07-07,Мехатроника и робототехника,0,1,2,Математика,Физика,Русский язык,50,46,70.0
3488,202101716,2021-07-07,Стандартизация и метрология,0,1,1,Математика,Физика,Русский язык,50,46,70.0
3489,202101716,2021-07-07,Стандартизация и метрология,0,1,2,Математика,Физика,Русский язык,50,46,70.0
3490,202102877,2021-07-07,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,56,63,67.0
3491,202102877,2021-07-07,Информатика и вычислительная техника,0,1,2,Математика,Информатика и ИКТ,Русский язык,56,63,67.0
3492,202102877,2021-07-07,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,56,63,67.0
3493,202102877,2021-07-07,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,56,63,67.0
3494,202102877,2021-07-07,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,56,63,67.0
3495,202102877,2021-07-07,Программная инженерия,0,1,2,Математика,Информатика и ИКТ,Русский язык,56,63,67.0
3496,202101150,2021-07-07,Менеджмент,1,1,2,Математика,Обществознание,Русский язык,39,53,55.0
3497,202101150,2021-07-07,Управление персоналом,0,1,2,Математика,Обществознание,Русский язык,39,53,55.0
3498,202101975,2021-07-07,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,70,54,78.0
3499,202101975,2021-07-07,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,70,54,78.0
3500,202101975,2021-07-07,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,70,54,78.0
3501,202102651,2021-07-07,Фундаментальная и прикладная лингвистика,0,1,2,Иностранный язык,Математика,Русский язык,81,62,82.0
3502,202102651,2021-07-07,Менеджмент,0,1,2,Математика,Обществознание,Русский язык,62,53,82.0
3503,202102651,2021-07-07,Реклама и связи с общественностью,0,1,2,Русский язык,Обществознание,Иностранный язык,82,53,81.0
3504,202102651,2021-07-07,Управление персоналом,0,1,2,Математика,Обществознание,Русский язык,62,53,82.0
3505,202103080,2021-07-07,Технологические машины и оборудование,0,1,1,Математика,Физика,Русский язык,70,49,90.0
3506,202103080,2021-07-07,Оптотехника,0,1,1,Математика,Физика,Русский язык,70,49,90.0
3507,202103080,2021-07-07,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,70,49,90.0
3508,202103080,2021-07-07,Машиностроение,0,1,1,Математика,Физика,Русский язык,70,49,90.0
3509,202103080,2021-07-07,Управление в технических системах,0,1,1,Математика,Физика,Русский язык,70,49,90.0
3510,202101473,2021-07-07,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,62,52,86.0
3511,202101473,2021-07-07,Оптотехника,0,1,1,Математика,Физика,Русский язык,62,52,86.0
3512,202101473,2021-07-07,Баллистика и гидроаэродинамика,1,1,1,Математика,Физика,Русский язык,62,52,86.0
3513,202102083,2021-07-07,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,84,64,71.0
3514,202102083,2021-07-07,Двигатели летательных аппаратов,0,1,1,Математика,Физика,Русский язык,84,64,71.0
3515,202102083,2021-07-07,Специальные организационно-технические системы,0,1,1,Математика,Физика,Русский язык,84,64,71.0
3516,202103241,2021-07-07,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,76,85,72.0
3517,202103241,2021-07-07,Приборостроение,0,1,1,Математика,Физика,Русский язык,76,62,72.0
3518,202103241,2021-07-07,Радиотехника,0,1,1,Математика,Информатика и ИКТ,Русский язык,76,85,72.0
3519,202103241,2021-07-07,Интегрированные системы летательных аппаратов,0,1,1,Математика,Информатика и ИКТ,Русский язык,76,85,72.0
3520,202103241,2021-07-07,Системы управления летательными аппаратами,0,1,1,Математика,Информатика и ИКТ,Русский язык,76,85,72.0
3521,202100807,2021-07-07,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,82,89,73.0
3522,202100807,2021-07-07,Двигатели летательных аппаратов,0,1,1,Математика,Физика,Русский язык,82,89,73.0
3523,202100807,2021-07-07,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,82,89,73.0
3524,202101798,2021-07-07,Перевод и переводоведение,0,1,2,Иностранный язык,Обществознание,Русский язык,80,61,88.0
3525,202101962,2021-07-07,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,86,91,96.0
3526,202101962,2021-07-07,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,86,91,96.0
3527,202101962,2021-07-07,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,86,91,96.0
3528,202103238,2021-07-07,Машиностроение,0,1,1,Математика,Физика,Русский язык,50,46,65.0
3529,202103238,2021-07-07,Технологические машины и оборудование,0,1,1,Математика,Физика,Русский язык,50,46,65.0
3530,202103238,2021-07-07,Конструкторско-технологическое обеспечение машиностроительных производств,0,1,1,Математика,Физика,Русский язык,50,46,65.0
3531,202102346,2021-07-07,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,62,53,90.0
3532,202102346,2021-07-07,Стандартизация и метрология,0,1,1,Математика,Физика,Русский язык,62,53,90.0
3533,202102346,2021-07-07,Теплоэнергетика и теплотехника,0,1,1,Математика,Физика,Русский язык,62,53,90.0
3534,202103282,2021-07-07,Навигационно-баллистическое обеспечение применения космической техники,0,1,1,Математика,Физика,Русский язык,39,48,60.0
3535,202103282,2021-07-07,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,39,48,60.0
3536,202103282,2021-07-07,Мехатроника и робототехника,0,1,1,Математика,Физика,Русский язык,39,48,60.0
3537,202103282,2021-07-07,Боеприпасы и взрыватели,0,1,1,Математика,Физика,Русский язык,39,48,60.0
3538,202103282,2021-07-07,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,39,48,60.0
3539,202103282,2021-07-07,Навигационно-баллистическое обеспечение применения космической техники,0,1,2,Математика,Физика,Русский язык,39,48,60.0
3540,202103282,2021-07-07,Лазерная техника и лазерные технологии,0,1,2,Математика,Физика,Русский язык,39,48,60.0
3541,202103282,2021-07-07,Мехатроника и робототехника,0,1,2,Математика,Физика,Русский язык,39,48,60.0
3542,202103282,2021-07-07,Боеприпасы и взрыватели,0,1,2,Математика,Физика,Русский язык,39,48,60.0
3543,202103282,2021-07-07,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,2,Математика,Физика,Русский язык,39,48,60.0
3544,202101805,2021-07-07,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,45,78,84.0
3545,202101805,2021-07-07,Программная инженерия,0,1,2,Математика,Информатика и ИКТ,Русский язык,45,78,84.0
3546,202101805,2021-07-07,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,45,78,84.0
3547,202101805,2021-07-07,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,45,78,84.0
3548,202102740,2021-07-07,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,56,53,71.0
3549,202102740,2021-07-07,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,56,53,71.0
3550,202102740,2021-07-07,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,56,53,71.0
3551,202102740,2021-07-07,Радиотехника,0,1,1,Математика,Информатика и ИКТ,Русский язык,56,53,71.0
3552,202101610,2021-07-07,Теплоэнергетика и теплотехника,0,1,1,Математика,Физика,Русский язык,62,60,73.0
3553,202101610,2021-07-07,Энергетическое машиностроение,0,1,1,Математика,Физика,Русский язык,62,60,73.0
3554,202101610,2021-07-07,Мехатроника и робототехника,0,1,1,Математика,Физика,Русский язык,62,60,73.0
3555,202101610,2021-07-07,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,62,60,73.0
3556,202102074,2021-07-07,Радиоэлектронные системы и комплексы,0,1,2,Математика,Физика,Русский язык,39,47,56.0
3557,202102074,2021-07-07,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,2,Математика,Физика,Русский язык,39,47,56.0
3558,202102074,2021-07-07,Ракетные комплексы и космонавтика,0,1,2,Математика,Физика,Русский язык,39,47,56.0
3559,202102074,2021-07-07,Лазерная техника и лазерные технологии,0,1,2,Математика,Физика,Русский язык,39,47,56.0
3560,202102074,2021-07-07,Двигатели летательных аппаратов,0,1,2,Математика,Физика,Русский язык,39,47,56.0
3561,202103260,2021-07-07,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,68,64,73.0
3562,202103260,2021-07-07,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,2,Математика,Физика,Русский язык,68,64,73.0
3563,202103260,2021-07-07,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,68,64,73.0
3564,202103260,2021-07-07,Навигационно-баллистическое обеспечение применения космической техники,0,1,1,Математика,Физика,Русский язык,68,64,73.0
3565,202103260,2021-07-07,Прикладная механика,0,1,1,Математика,Физика,Русский язык,68,64,73.0
3566,202103212,2021-07-07,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,62,49,70.0
3567,202103212,2021-07-07,Навигационно-баллистическое обеспечение применения космической техники,0,1,1,Математика,Физика,Русский язык,62,49,70.0
3568,202103212,2021-07-07,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,62,49,70.0
3569,202103242,2021-07-07,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,78,81,80.0
3570,202103242,2021-07-07,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,78,81,80.0
3571,202103242,2021-07-07,Двигатели летательных аппаратов,0,1,1,Математика,Физика,Русский язык,78,81,80.0
3572,202103242,2021-07-07,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,78,81,80.0
3573,202103242,2021-07-07,Навигационно-баллистическое обеспечение применения космической техники,0,1,1,Математика,Физика,Русский язык,78,81,80.0
3574,202103246,2021-07-07,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,82,83,78.0
3575,202103246,2021-07-07,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,82,83,78.0
3576,202103246,2021-07-07,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,82,83,78.0
3577,202102695,2021-07-07,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,56,70,84.0
3578,202102695,2021-07-07,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,56,70,84.0
3579,202102695,2021-07-07,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,56,70,84.0
3580,202102695,2021-07-07,Радиотехника,0,1,1,Математика,Информатика и ИКТ,Русский язык,56,70,84.0
3581,202102695,2021-07-07,Фотоника и оптоинформатика,0,1,1,Математика,Информатика и ИКТ,Русский язык,56,70,84.0
3582,202102448,2021-07-07,Менеджмент,0,3,2,Математика,Обществознание,Русский язык,62,83,76.0
3583,202102448,2021-07-07,Экономика,0,3,2,Математика,Обществознание,Русский язык,62,83,76.0
3584,202102448,2021-07-07,Управление персоналом,0,3,2,Математика,Обществознание,Русский язык,62,83,76.0
3585,202102321,2021-07-07,Технологические машины и оборудование,0,1,1,Математика,Физика,Русский язык,50,48,72.0
3586,202102321,2021-07-07,Конструкторско-технологическое обеспечение машиностроительных производств,0,1,1,Математика,Физика,Русский язык,50,48,72.0
3587,202102321,2021-07-07,Боеприпасы и взрыватели,0,1,1,Математика,Физика,Русский язык,50,48,72.0
3588,202102321,2021-07-07,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,50,48,72.0
3589,202102321,2021-07-07,Баллистика и гидроаэродинамика,0,1,1,Математика,Физика,Русский язык,50,48,72.0
3590,202102563,2021-07-07,Оптотехника,0,1,1,Математика,Физика,Русский язык,56,60,71.0
3591,202102563,2021-07-07,Боеприпасы и взрыватели,0,1,1,Математика,Физика,Русский язык,56,60,71.0
3592,202102563,2021-07-07,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,56,60,71.0
3593,202102563,2021-07-07,Баллистика и гидроаэродинамика,0,1,1,Математика,Физика,Русский язык,56,60,71.0
3594,202102563,2021-07-07,Навигационно-баллистическое обеспечение применения космической техники,0,1,1,Математика,Физика,Русский язык,56,60,71.0
3595,202103312,2021-07-07,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,78,70,72.0
3596,202103312,2021-07-07,Программная инженерия,0,1,2,Математика,Информатика и ИКТ,Русский язык,78,70,72.0
3597,202103312,2021-07-07,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,78,70,72.0
3598,202103312,2021-07-07,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,78,70,72.0
3599,202100156,2021-07-07,Конструкторско-технологическое обеспечение машиностроительных производств,0,1,1,Математика,Физика,Русский язык,56,41,56.0
3600,202100156,2021-07-07,Машиностроение,0,1,1,Математика,Физика,Русский язык,56,41,56.0
3601,202100156,2021-07-07,Машиностроение,0,2,2,Математика,Физика,Русский язык,56,41,56.0
3602,202100156,2021-07-07,Приборостроение,0,1,1,Математика,Физика,Русский язык,56,41,56.0
3603,202101162,2021-07-07,Радиотехника,1,1,1,Математика,Информатика и ИКТ,Русский язык,76,68,67.0
3604,202103314,2021-07-07,Теплоэнергетика и теплотехника,1,1,1,Математика,Физика,Русский язык,74,53,82.0
3605,202103314,2021-07-07,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,74,53,82.0
3606,202103314,2021-07-07,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,74,53,82.0
3607,202103314,2021-07-07,Навигационно-баллистическое обеспечение применения космической техники,0,1,1,Математика,Физика,Русский язык,74,53,82.0
3608,202103314,2021-07-07,Приборостроение,0,1,1,Математика,Физика,Русский язык,74,53,82.0
3609,202100889,2021-07-07,Машиностроение,0,1,1,Математика,Физика,Русский язык,76,66,80.0
3610,202100889,2021-07-07,Баллистика и гидроаэродинамика,0,1,1,Математика,Физика,Русский язык,76,66,80.0
3611,202100889,2021-07-07,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,76,66,80.0
3612,202100889,2021-07-07,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,76,66,80.0
3613,202100889,2021-07-07,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,76,66,80.0
3614,202102585,2021-07-07,Психология служебной деятельности,1,1,2,Математика,Биология,Русский язык,62,47,60.0
3615,202100167,2021-07-07,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,68,48,78.0
3616,202100167,2021-07-07,Баллистика и гидроаэродинамика,0,1,1,Математика,Физика,Русский язык,68,48,78.0
3617,202100167,2021-07-07,Двигатели летательных аппаратов,0,1,1,Математика,Физика,Русский язык,68,48,78.0
3618,202100167,2021-07-07,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,68,48,78.0
3619,202102739,2021-07-07,Радиотехника,1,1,1,Математика,Информатика и ИКТ,Русский язык,56,70,80.0
3620,202102739,2021-07-07,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,56,53,80.0
3621,202102739,2021-07-07,Энергетическое машиностроение,0,1,1,Математика,Физика,Русский язык,56,53,80.0
3622,202102739,2021-07-07,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,56,70,80.0
3623,202102739,2021-07-07,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,56,70,80.0
3624,202102739,2021-07-07,Радиотехника,0,1,2,Математика,Информатика и ИКТ,Русский язык,56,70,80.0
3625,202102739,2021-07-07,Радиоэлектронные системы и комплексы,0,1,2,Математика,Физика,Русский язык,56,53,80.0
3626,202102739,2021-07-07,Энергетическое машиностроение,0,1,2,Математика,Физика,Русский язык,56,53,80.0
3627,202102739,2021-07-07,Информатика и вычислительная техника,0,1,2,Математика,Информатика и ИКТ,Русский язык,56,70,80.0
3628,202102739,2021-07-07,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,56,70,80.0
3629,202102277,2021-07-07,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,75,57.0
3630,202102277,2021-07-07,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,75,57.0
3631,202102277,2021-07-07,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,75,57.0
3632,202102277,2021-07-07,Радиотехника,1,1,1,Математика,Информатика и ИКТ,Русский язык,72,75,57.0
3633,202102277,2021-07-07,Системы управления летательными аппаратами,0,1,1,Математика,Информатика и ИКТ,Русский язык,72,75,57.0
3634,202102932,2021-07-07,Программная инженерия,0,1,1,Математика,Информатика и ИКТ,Русский язык,78,75,80.0
3635,202102932,2021-07-07,Программная инженерия,0,1,2,Математика,Информатика и ИКТ,Русский язык,78,75,80.0
3636,202102932,2021-07-07,Информатика и вычислительная техника,0,1,1,Математика,Информатика и ИКТ,Русский язык,78,75,80.0
3637,202102932,2021-07-07,Информатика и вычислительная техника,0,1,2,Математика,Информатика и ИКТ,Русский язык,78,75,80.0
3638,202102932,2021-07-07,Информационные системы и технологии,0,1,1,Математика,Информатика и ИКТ,Русский язык,78,75,80.0
3639,202102932,2021-07-07,Информационные системы и технологии,0,1,2,Математика,Информатика и ИКТ,Русский язык,78,75,80.0
